No.,authors,title,year,vol,no,fpage,doi,authors,article title,journal title,year,vol,no,fpage,doi
539,"Seh Young Kim, Han Sol Park, Min Chul Kim, Young Woo Seo, Young Hoon Seo, Sang Min Lee, Ki Ok Kim, Tae Hun Kim",Effects of Korean Medical Combination Treatment for Herniated Intervertebral Lumbar Disc Patients: An Observational Study,2014,31,4,21,10.13045/acupunct.2014050,"Wu-Jin Jeong, Je-Heon Noh, Hyo-Seung Huh, Sun-Ho Lee, Sun-A Kim, Min-Kyung Kim, Ji-Ae Roh, Ji-Won Lee",Efficacy of Korean Medicine Combination Treatments for Recurrent Back Pain after Medical Procedures: A Retrospective Study,Journal of Acupuncture Research,2019,36,4,230,10.13045/jar.2019.00171
540,"Seung Min Lee, Ye Sle Shin, Dong Woo Nam, Do Young Choi",Korean Translation of the CARE guidelines,2015,32,4,1,10.13045/acupunct.2015056,"Hongmin Chu, Cheol-hyun Kim, Young-ung Lee, Kwang-ho Kim, Yeon-ju Moon, Hye-ryung Shin, Jae-yoon Ahn, Kang-keyng Sung, Sang-kwan Lee",A Case Report of a Homonymous Hemianopsia in a Stroke Patient Treated with Traditional Korean Medical Treatment,The Journal of Internal Korean Medicine,2019,40,5,797,10.22246/jikm.2019.40.5.797
541,"Bo Hyun Kim, Tae Han Yook, Beom Yong Song, Yoo Min Choi, Jin Hyeon Shin, Sanghun Lee, Young Ju Jeon, Je Heon Noh, Jong Uk Kim",Trends in Domestic and Foreign Clinical Research on Ultrasound-Guided Acupuncture,2018,35,4,214,10.13045/jar.2018.00255,"Jong Uk Kim, Bo Hyun Kim, Seok Hee Kim, Jin Hyeon Shin, Yoo Min Choi, Beom Yong Song, Tae Han Yook, Young Ju Jeon, Sanghun Lee","A Pilot Clinical Study on the Accuracy and Safety of Ultrasound-guided Gyeontonghyeol (BP-LE6) Acupuncture: A Prospective Randomized, Single Blinded Crossover Study",Journal of Acupuncture Research,2019,36,4,272,10.13045/jar.2019.00325
542,"Bo Hyun Kim, Tae Han Yook, Beom Yong Song, Yoo Min Choi, Jin Hyeon Shin, Sanghun Lee, Young Ju Jeon, Je Heon Noh, Jong Uk Kim",Trends in Domestic and Foreign Clinical Research on Ultrasound-Guided Acupuncture,2018,35,4,214,10.13045/jar.2018.00255,"Seok Hee Kim, Tae Han Yook, Beom Yong Song, Yoo Min Choi, Jin Hyeon Shin, Hye Jeong Shin, Sanghun Lee, Young Ju Jeon, Jong Uk Kim",A Review of the Clinical Use of Ultrasound in Korean Traditional Medicine,Journal of Acupuncture Research,2019,36,4,204,10.13045/jar.2019.00297
543,"Jeong Kyo Jeong, Gi Nam Park, Kyung Min Kim, So Yun Kim, Eun Seok Kim, Jung Ho Kim, Seung Kyu Nam, Young Il Kim",The Effectiveness of Ultrasound-guided Bee Venom Pharmacopuncture Combined with Integrative Korean Medical Treatment for Rotator cuff Diseases : A Retrospective Case Series※,2016,33,4,165,10.13045/acupunct.2016063,"Seok Hee Kim, Tae Han Yook, Beom Yong Song, Yoo Min Choi, Jin Hyeon Shin, Hye Jeong Shin, Sanghun Lee, Young Ju Jeon, Jong Uk Kim",A Review of the Clinical Use of Ultrasound in Korean Traditional Medicine,Journal of Acupuncture Research,2019,36,4,204,10.13045/jar.2019.00297
544,"So Hyun Park, Hae Rin Ro, Tae Ho Kim, Jae Young Park",The Comparative Study on the Effect of Bee Venom Pharmacopuncture Treatment and Hwangryun Pharmacopuncture Treatment of Cervical Disc Herniation,2013,30,3,117,10.13045/acupunct.2013011,"Hongmin Chu, Kyungtae Park, Jongwon Jang, Hee-Ra Shin, Muhack Yang, Doo Ri Kim, Won Hyung Ryu, Ho-sun Ryu, Seung-Ryong Yeom, Sangkwan Lee, Cheol-hyun Kim",Comparison of Cervical Hyeopcheok Acupoint’s Depth Change with Cervical Rotation in a Prone Position: Protocol and Pilot Study Result for Accurate Observation of Cervical Hyeopcheok Acupoint by Ultrasonography,Journal of Korean Medicine Rehabilitation,2019,29,4,81,10.18325/jkmr.2019.29.4.81
545,"Se Jung Oh, Jae Soo Kim, Yun Kyu Lee, Seong Chul Lim, Hyun Jong Lee",Effects of Pharmacopuncture and -powder for Lateral Malleolus Avulsion Fracture: a Case Report,2015,32,3,203,10.13045/acupunct.2015052,"Kyungtae Park, Hee-Ra Shin, Sung-Hu An, Seung-Ryong Yeom, Young-Dal Kwon",The Clinical Effects of Complex Korean Medicine Treatment in Patient with Delayed Union of the 4th Toe Distal Phalanx Fracture,Journal of Korean Medicine Rehabilitation,2019,29,4,143,10.18325/jkmr.2019.29.4.143
546,"Da Jung Jung, Hyung Geol Lee, Yoo Min Choi, Beom Yong Song, Tae Han Yook, Jong Uk Kim",The Clinical Study on 130 Cases with Sweet Bee Venom Treatment,2013,30,5,211,10.13045/acupunct.2013060,"Chang Hee Lee, Jin-Young Yoon, Sung-Eun Shim, Jeong Hyun Kim, Jun-Yeon Kim, Ha-Na Kim, Ji-Min Hwang, Jung-Hyun Kim, Bon Hyuk Goo, Yeon-Cheol Park, Byung-Kwan Seo, Yong-Hyeon Baek, Sang-Soo Nam",A Retrospective Study on the Clinical Safety of Bee Venom Pharmacopuncture at Craniofacial Acupuncture Points for the Treatment of Facial Disorders,Journal of Acupuncture Research,2019,36,4,245,10.13045/jar.2019.00241
547,"Hye Su Kim, So Yun Kim, Hyun Ji Kim, Eun Seok Kim, Young Il Kim",The Effect of Acupotomy on Lumbar Herniated Intervertebral Disc: Report of a Case Series,2015,32,3,185,10.13045/acupunct.2015050,"Wu-Jin Jeong, Je-Heon Noh, Hyo-Seung Huh, Sun-Ho Lee, Sun-A Kim, Min-Kyung Kim, Ji-Ae Roh, Ji-Won Lee",Efficacy of Korean Medicine Combination Treatments for Recurrent Back Pain after Medical Procedures: A Retrospective Study,Journal of Acupuncture Research,2019,36,4,230,10.13045/jar.2019.00171
548,"Gi Nam Park, So Yun Kim, Kyung Min Kim, Hyun Ji Kim, Eun Seok Kim, Young Il Kim",The Effect of Complex Korean Medical Treatment on a Spinal Cord Tumor: Focused on Changes of Pain and Temperature Sensation and Pain Sensation,2015,32,3,229,10.13045/acupunct.2015055,"Heeyoung Moon, Gwang-hyun Ryu, Ah-ra Ju, Yo-sup Choi, Won-jung Choo, Ji-won Park, Doori Kim, Yong-hyun Jeon","A Patient with a Diagnosis of Spinal Neurofibroma and Complaining of Lower Back Pain: A Case Report, Including Two Follow-ups after Discharge",The Journal of Internal Korean Medicine,2019,40,5,938,10.22246/jikm.2019.40.5.938
549,"Jae Yoeb Jeong, Eun Sol Lee, Dong Goon Seo, So Yeon Shin, Shin Young Kim, Hyung Keun Kwon, Cheol Hong Kim, Kyung Jeon Jang, Hyun Min Yoon",The Clinical Research of Cervical Treatment’s Effects on Bell’s Palsy,2014,31,3,45,10.13045/acupunct.2014042,"Yu-Kyeong Park, Cho In Lee, Jung Hee Lee, Hyun-Jong Lee, Yun-kyu Lee, Jung-Chul Seo, Jae Soo Kim",A Facial Chuna Manual Therapy for Peripheral Facial Nerve Palsy,Journal of Acupuncture Research,2019,36,4,197,10.13045/jar.2019.00283
550,"Da Hyun Kang, Myong Ah Lim, Hee Jung Lee, Doo Ri Kim, Jae Hyun Kang, So Yun Kim, In Yae Youn",A Case Report of a Central Pontine Myelinolysis Patient Treated with Korean and Western Medicine,2016,33,4,191,10.13045/acupunct.2016065,"Yeong-rong Bae, Yu-jin Choi, Nu-ri Jung, Heung Ko, Ki-tae Kim, Seon-mi Shin",A Case Report of Delayed Neuropsychiatric Sequelae in a Patient Due to Carbon Monoxide Intoxication,The Journal of Internal Korean Medicine,2019,40,5,957,10.22246/jikm.2019.40.5.957
551,"Kang Hyun Yoon, Seungmin Lee, Ji Seok Lim, Ye Eun Cho, Hwa Jin Lee, Ji Hye Kim, Jung Won Kang, Sang Hoon Lee",Experience of Bell’s Palsy Patients on Facial Exercise and Efficient Educational Program: a Qualitative Study,2015,32,1,67,10.13045/acupunct.2015006,"Yu-Kyeong Park, Cho In Lee, Jung Hee Lee, Hyun-Jong Lee, Yun-kyu Lee, Jung-Chul Seo, Jae Soo Kim",A Facial Chuna Manual Therapy for Peripheral Facial Nerve Palsy,Journal of Acupuncture Research,2019,36,4,197,10.13045/jar.2019.00283
552,"Min Kyoung Hyun, Min Ju Mo, Doo Ree Hwang, Tae Jun Yang, Jung Hun Lee, Eun Ji Lee, Tae Kyung Yoon, Dae Hwan Youn",The Effects of Jodeungsan Pharmacopuncture at GB20 on Cognitive Impairment Induced by Focal Brain Injury in Rats,2016,33,4,49,10.13045/acupunct.2016054,"Juyeon Song, Youngji Kim, Hakkyeom Kim, Seungcheol Hong, Song-won Park, Lib Ahn, Ji-Cheon Jeong",Korean Medical Treatment of Cognitive Impairments after Traumatic Epidural Hemorrhage: A Case Report,The Journal of Internal Korean Medicine,2019,40,5,920,10.22246/jikm.2019.40.5.920
553,"Dae Chul Sin, Ji In Lee, Mi Suk Kang, Ho Sueb Song",Effect of Eight Vacuity Theory Adopted Complex Acupuncture Therapy on Patients with External Epicondylitis,2015,32,2,209,10.13045/acupunct.2015031,"Ji Hye Oh, Yun Kyu Lee, Jae Soo Kim, Hyun Jong Lee, Sung Chul Lim",A Systematic Review of Acupuncture for Tennis Elbow,Journal of Acupuncture Research,2019,36,4,211,10.13045/jar.2019.00304
554,"Sang Hyun Lee, Ju Yong Jeong, Myoung Rae Cho",A Clinical Case Report on the Improvement of Respiratory Function of a Fascioscapulohumeral Muscular Dystrophy Patient after Korean Medical Treatment.,2015,32,4,195,10.13045/acupunct.2015074,"Sang-hwa Lee, Hee-yeon Shin, Hye-seon Jeong, Seo-young Kim, Seung-bo Yang, Seung-yeon Cho, Jung-mi Park, Chang-nam Ko, Seong-uk Park",A Case of Multiple System Atrophy-Parkinsonism Type (MSA-P) with Gait Disturbance and Posture Instability Treated with Korean Medicine,The Journal of Internal Korean Medicine,2019,40,5,743,10.22246/jikm.2019.40.5.743
555,"Kun Hyung Kim, Bo Yown Hwang, Gyung Mo Son",Factors associated with willingness to participate in clinical trials for cancer patients: an exploratory narrative review※,2016,33,3,145,10.13045/acupunct.2016041,"Yown Hwangbo, Gyung Mo Son, Kyung Hee Kim, Myeong Sook Kwon, Kun Hyung Kim",Colorectal cancer survivors’ willingness to participate in a hypothetical clinical trial of Korean medicine: A cross-sectional study,European Journal of Integrative Medicine,2020,33,,101033,10.1016/j.eujim.2019.101033
556,"Eun Sol Lee, Ji Yun Oh, Yu Jong Kim, A Mi Yu, Soo Hui Jang, Hyun Seok Cho, Kyung Ho Kim, Seung Deok Lee, Kap Sung Kim, Eun Jung Kim","The Clinical Study about Qualitative and Quantitative Characteristics of Acupuncture Sensation According to the Type of Pharmacopuncture: Study about BUM Pharmacopuncture, Mountain Ginseng Pharmacopuncture and Sciatica No. 5 Pharmacopuncture",2013,30,5,25,10.13045/acupunct.2013043,"In-Seon Lee, Ki Sung Kang, Song-Yi Kim",Panax ginseng Pharmacopuncture: Current Status of the Research and Future Challenges,Biomolecules,2019,10,1,33,10.3390/biom10010033
557,"Dong Il Yuk, Kyung Min Kim, Ju Hyun Jeon, Young Il Kim, Jung Ho Kim",A Review of Trends for Acupotomy,2014,31,3,35,10.13045/acupunct.2014041,"Yifeng Shen, Ting Li, Tao Cai, Juan Zhong, Jing Guo, Huarui Shen",Acupotomy for nerve entrapment syndrome,Medicine,2019,98,50,e18327,10.1097/MD.0000000000018327
558,"Dong Il Yuk, Kyung Min Kim, Ju Hyun Jeon, Young Il Kim, Jung Ho Kim",A Review of Trends for Acupotomy,2014,31,3,35,10.13045/acupunct.2014041,"Qiaoyin Zhou, Yifeng Shen, Xiaojie Sun, Zuyun Qiu, Yan Jia, Shiliang Li",Acupotomy for patients with carpal tunnel syndrome,Medicine,2019,98,51,e18336,10.1097/MD.0000000000018336
559,"Yu na Choi, Ji Yun Oh, Hyun Seok Cho, Kyung Ho Kim, Kap Sung Kim, Seung Deok Lee, Eun Jung Kim",Research on the Amount of Stimulus Differences According to Pharmacopuncture Injected dose and Characters Method,2015,32,1,89,10.13045/acupunct.2015008,"In-Seon Lee, Ki Sung Kang, Song-Yi Kim",Panax ginseng Pharmacopuncture: Current Status of the Research and Future Challenges,Biomolecules,2019,10,1,33,10.3390/biom10010033
560,"Dong Il Yuk, Kyung Min Kim, Ju Hyun Jeon, Young Il Kim, Jung Ho Kim",A Review of Trends for Acupotomy,2014,31,3,35,10.13045/acupunct.2014041,"Jae Hoon Kim, Jung Hee Lee, Yun-Kyu Lee, Hyun-Jong Lee, Jae Soo Kim",Effects of Acupotomy Treatment on Relapsed Lateral Malleolar Bursitis: A Case Report,Korean Journal of Acupuncture,2019,36,4,300,10.14406/acu.2019.031
561,"Ju Hee Lee, Dong Geun Lee, Ook Jae Lee, Sang Hyun Lee, Jung Hun Lee, Joo Yong Jeong, Min Seong Cheong, Tae Jun Yang, Seon Wook Kim, Myoung Rae Cho",Inhibitory Effects of Filiform Acupuncture and Laser Acupuncture at the Points of (TE)·(GB) on Neuropathic Pain in the Tibial and Sural Nerve Injury-induced Rats,2014,31,2,119,10.13045/acupunct.2014030,"Mirae Kim, Yumi Lee, Donghee Choi, Daehwan Youn, Changsu Na",Effects of Laser and Electro Acupuncture Treatment with GB30ㆍGB34 on Change in Arthritis Rat,Korean Journal of Acupuncture,2019,36,4,189,10.14406/acu.2019.023
562,"Jung Hun Lee, Kyeong Ok Kim, Kyeong Su Kim, Soo Yeon Park, Seung Joung Yang, Chang Won Choi, Chang Su Na, Tung Shuen Wei",Effects of Sweet Bee Venom Pharmacopuncture and Low Level Laser Acupuncture on a Rat Model with Complete Freund’s Adjuvant-induced Arthritis,2015,32,3,1,10.13045/acupunct.2015034,"Mirae Kim, Yumi Lee, Donghee Choi, Daehwan Youn, Changsu Na",Effects of Laser and Electro Acupuncture Treatment with GB30ㆍGB34 on Change in Arthritis Rat,Korean Journal of Acupuncture,2019,36,4,189,10.14406/acu.2019.023
563,"Ook Jae Lee, Dong Geun Lee, Ju Hee Lee, Jung Hun Lee, Sang Hyun Lee, Geun Hee Park, Jeong Cheol Shin",Effects of L Pharmacopuncture at ST on Adjuvant Induced Arthritis in Rats,2013,30,4,95,10.13045/acupunct.2013026,"Mirae Kim, Yumi Lee, Donghee Choi, Daehwan Youn, Changsu Na",Effects of Laser and Electro Acupuncture Treatment with GB30ㆍGB34 on Change in Arthritis Rat,Korean Journal of Acupuncture,2019,36,4,189,10.14406/acu.2019.023
564,"Yong Ho Ku, Jae Hui Kang, Hae Jin Kong, Hwa Yeon Ryu, Hyun Lee",A Systematic Review of Acupuncture for Oculomotor Nerve Palsy,2019,36,2,59,10.13045/jar.2019.00101,"Yoo-na Lee, Yu-min An, Woo-seok Jang, Kyungmin Baek",Post-Stroke Oculomotor Nerve Palsy Treated by Traditional Korean Medicine: Three Case Reports,The Journal of Internal Korean Medicine,2019,40,6,1237,10.22246/jikm.2019.40.6.1237
565,"Joo Yong Jeong, Myoung Rae Cho",The Effects of Warm Needling at GB·GB on Complete Freund’s Adjuvant(CFA)-induced Rheumatoid Arthritis in Rats,2015,32,2,65,10.13045/acupunct.2015020,"Mirae Kim, Yumi Lee, Donghee Choi, Daehwan Youn, Changsu Na",Effects of Laser and Electro Acupuncture Treatment with GB30ㆍGB34 on Change in Arthritis Rat,Korean Journal of Acupuncture,2019,36,4,189,10.14406/acu.2019.023
566,"Dong Kyun Seo, So Yeon Shin, Shin Young Kim, Jong Cheol Seo, Yeon Ju Seo, Jong Hyeon Park, Hyun Min Yoon, Kyung Jeon Jang, Chun Ho Song, Cheol Hong Kim",Clinical Research of the Effects of () Pharmacopuncture on Insomnia and Depression in Patients with Sleep Disorder,2015,32,3,175,10.13045/acupunct.2015049,"Maryam Moaven Saeidi, Mohsen Saheban Maleki, Behnam Mazlum",Factors Effective in Sleeping Quality of Employees Presenting to the Center for Occupational Medicine at Gonabad University of Medical Sciences for Conduct Periodic Examinations,Iranian South Medical Journal,2019,22,4,214,10.29252/ismj.22.4.214
567,"Mu Seob Park, Se Jung Oh, Jung Hee Lee, Seung Ah Jun, Han Mi Gong, Seong Hun Choi, Min Hwangbo, Hyun Jong Lee, Jae Soo Kim","Miniscalpel Acupuncture Treatment on a Knee Degenerative Osteoarthritis Patient, Who does not Responded to Acupuncture Treatment※",2016,33,3,161,10.13045/acupunct.2016043,Jeong-Du Roh,Thread-Embedding Therapy for Knee Osteoarthritis,Journal of Acupuncture Research,2020,37,1,64,10.13045/jar.2019.00010
568,"Ji Hoon Choi, Sun Ho Lee, Sang Min Kim, Hyun Joong Kim, Ja Sung Koo, Hyun Ho Lee, Seong Hyun Jung, Deok Won Youn",Effects of Korean Medical Combination Treatment for 102 Cases of Cervical Disc Herniation: An Observational Study,2016,33,2,11,10.13045/acupunct.2016013,"Ju-Hun Park, Hyun-Woo Cho, Han-Bin Park, Dong-Hwi Yoo, Sang-Gyun Kim, Oh-Hoon Kwon, Kang-Eah Choi, Seong-Hun Choi, Hong-Min Chu, Jong-Won Jang",The Effects of Treatment of Korean Medicine for Superior Labrum Anterior to Posterior Lesions: A Retrospective Chart Review,Journal of Acupuncture Research,2020,37,1,49,10.13045/jar.2019.00346
569,"In Ho Yeo, Jung Hyun Kim, Se Ho Jung, Na Young Jo, Jeong Du Roh, Kap Sung Kim, Seung Deok Lee, Eun Jung Kim, Cham Kyul Lee, Eun Yong Lee",The Correlation between Acupuncture Therapy on Knee Osteoarthritis and BMI,2013,30,3,101,10.13045/acupunct.2013009,Jeong-Du Roh,Thread-Embedding Therapy for Knee Osteoarthritis,Journal of Acupuncture Research,2020,37,1,64,10.13045/jar.2019.00010
570,"Jun Hyeong Park, Sung Yoon Kim, Jae Hyun Ahn, Jung Jae Jo, Young Suk Kim, Ji Hye Kim, Sang Hoon Lee",A Case Report of Osteochondral Lesions of the Left Talus after Ankle Sprain Treated with Complex Traditional Korean Medical Care,2016,33,2,181,10.13045/acupunct.2016027,"Hong Je Ko, Jae Hee Yoo, Min Wook Kim, Jeong Cheol Shin",Systematic Review of Fire Needling or Warm Needling Treatment for Ankle Sprain,Journal of Acupuncture Research,2020,37,1,19,10.13045/jar.2019.00332
571,"Han Mi Gong, Yun Kyu Lee, Bong Hyo Lee, Jae Soo Kim, Hyun-Jong Lee",The Effects of Dokhwalgisaeng-tang against Disuse Muscle Atrophy in Gastrocnemius of Rats,2018,35,4,207,10.13045/jar.2018.00227,"Tram Thi Ngoc Nguyen, Hojung Choi, Hee-Sook Jun",Preventive Effects of Dulaglutide on Disuse Muscle Atrophy Through Inhibition of Inflammation and Apoptosis by Induction of Hsp72 Expression,Frontiers in Pharmacology,2020,11,,,10.3389/fphar.2020.00090
572,"Tae Kyung Yoon, So Jin Lee, Eun Ji Lee, Ju Yong Jeong, Min Kyoung Hyun, Moon Hwi Kim, Jae Young Park","A Case Report of Patients with Labrum Tear in Shoulder Treated by Oriental Therapy, Including Sinbaro3 Pharmacopuncture",2016,33,4,203,10.13045/acupunct.2016066,"Ju-Hun Park, Hyun-Woo Cho, Han-Bin Park, Dong-Hwi Yoo, Sang-Gyun Kim, Oh-Hoon Kwon, Kang-Eah Choi, Seong-Hun Choi, Hong-Min Chu, Jong-Won Jang",The Effects of Treatment of Korean Medicine for Superior Labrum Anterior to Posterior Lesions: A Retrospective Chart Review,Journal of Acupuncture Research,2020,37,1,49,10.13045/jar.2019.00346
573,"Hui-Gyeong Jeong, Oh-Hoon Kwon, Ju-Hun Park, Sang-Gyun Kim, Yong-Hyeon Kim, Ju-Young Lee, Eun-Ji Kim, Tae-Ju Kim, Sang-Jun Jeong",Effect of Korean Medicine Combined with Electric Moxibustion in Patients with Traffic Accident-Induced Lumbago,2018,35,4,193,10.13045/jar.2018.00199,"Ju-Hyeon Lee, Doo-ree Hwang, Seung-Hyo Hong",Recent Research Trends in Moxibustion Treatment in Korea,Journal of Acupuncture Research,2020,37,1,1,10.13045/jar.2019.00227
574,"So Yeon Shin, Dong Kyun Seo, Shin Young Kim, Jong Cheol Seo, Yeon Ju Seo, Yoon Joo Lee, Chang Hyun Bin, Taek Geun Jung, Chun Ho Song, Hyun Min Yoon, Cheol Hong Kim, Kyung Jeon Jang",The Effect of Pharmacopuncture for Women with Knee Osteoarthritis,2015,32,3,163,10.13045/acupunct.2015048,Jeong-Du Roh,Thread-Embedding Therapy for Knee Osteoarthritis,Journal of Acupuncture Research,2020,37,1,64,10.13045/jar.2019.00010
575,"Dong Il Yuk, Kyung Min Kim, Ju Hyun Jeon, Young Il Kim, Jung Ho Kim",A Review of Trends for Acupotomy,2014,31,3,35,10.13045/acupunct.2014041,"Baek Ki Min, Joon Soo Jin, Do Eun Lee, Won Bin Shin, Jin Hyeon Shin, In Ae Youn",The Effect of Complex Korean Medical Treatment with Acupotomy on Irritable Bowel Syndrome: A Case Report,Journal of Acupuncture Research,2020,37,1,59,10.13045/jar.2019.00311
576,"Jung Hun Lee, Tae Joon Yang, Dong Geun Lee, Oook Jae Lee, Tung Shuen Wei",The Effect of Needle-embedding Therapy on Osteoarthritis of the Knee Combined with Korean Medical Treatment: Report of Five Cases,2014,31,4,195,10.13045/acupunct.2014066,Jeong-Du Roh,Thread-Embedding Therapy for Knee Osteoarthritis,Journal of Acupuncture Research,2020,37,1,64,10.13045/jar.2019.00010
577,"Seon Wook Kim, Jeong Cheol Shin",The Effects of Korean Medical Treatment Combined with Embedding Acupuncture on Patients with Chronic Lower Back Pain: a Retrospective Study,2016,33,2,165,10.13045/acupunct.2016025,"Edward DelSole, Eugene Warnick, Matthew S. Galetta, Srikanth N. Divi, Dhruv K. C. Goyal, Christopher K. Kepler, Gregory D. Schroeder, Alexander R. Vaccaro",Management of Chronic Back Pain in the Elderly,Contemporary Spine Surgery,2020,21,4,1,10.1097/01.CSS.0000658420.92296.b2
578,"Kyu In Kwak, Jae Hui Kang, Yun Joo Kim, Hyun Lee",A Study on the Correlation between Menopausal Rating Scale and Bone Mineral Density for Menopausal Osteoporosis Patients,2014,31,3,25,10.13045/acupunct.2014040,"Moon Hwi Kim, Deok Won Youn, Se Min Lee, Sung Hwan Kim, Su Bin Yoo",A Study of the Relationship between Modic Type Changs 2 and Facet Joint Arthrosis,The Acupuncture,2015,32,4,187,10.13045/acupunct.2015073
579,"Myung Jin Oh, Youn Seop Shim, Ho Sueb Song",Constitutional Diagnosis by Portable Device: Comparative Study with QSCC II Questionnaire,2013,30,4,161,10.13045/acupunct.2013032,Jin Suk Koo,Study on changes in Ryodoraku test according to carbon monoxide concentration in exhaled breath,Journal of Korean Medicine,2020,41,1,45,10.13048/jkm.20004
